date,type,registration,operator,fat.,location,Unnamed: 6,pic,cat,url
28-APR-2020,Beech A100 King Air,C-FCBZ,Buffalo Airways,0,Kugaaruk Air...,,,A2,https://aviation-safety.net/database/record.php?id=20200428-0
02-MAY-2020,Beech B200 Super King Air,C-GSAE,Province of Saskatchewan,0,near Lloydminster...,,,A2,https://aviation-safety.net/database/record.php?id=20200502-0
04-MAY-2020,Embraer EMB-120RT Brasilia,5Y-AXO,African Express Airways,6,near Bardale Airs...,,,C1,https://aviation-safety.net/database/record.php?id=20200504-0
04-MAY-2020,Learjet 25D,LV-WOC,Dos Mil Aerosistema SA,0,San Fernando...,,,O2,https://aviation-safety.net/database/record.php?id=20200504-1
05-MAY-2020,Learjet 35A,LV-BXU,MD Fly,3,near Esquel Airpo...,,,A1,https://aviation-safety.net/database/record.php?id=20200505-0
07-MAY-2020,Hawker Siddeley HS-125,XB-RBF,private,0,southern Zul...,,,C1,https://aviation-safety.net/database/record.php?id=20200507-0
08-MAY-2020,Beech 1900C,N31704,Ameriflight,0,San Antonio ...,,,A2,https://aviation-safety.net/database/record.php?id=20200508-0
09-MAY-2020,Learjet 60XR,5A-UAE,United Aviation,0,Tripoli-Miti...,,,C1,https://aviation-safety.net/database/record.php?id=20200509-0
09-MAY-2020,Ilyushin Il-78,no reg.,Libyan Air Force,0,Tripoli-Miti...,,,C1,https://aviation-safety.net/database/record.php?id=20200509-1
16-MAY-2020,Let L-410MA,RA-67066,Unknown,0,Ulang Airstrip,,,A2,https://aviation-safety.net/database/record.php?id=20200516-0
19-MAY-2020,Boeing 737-8Q8 (WL),N820TJ,Swift Air,0,near Victorville-...,,,A2,https://aviation-safety.net/database/record.php?id=20200519-0
20-MAY-2020,Cessna 501 Citation I/SP,N501KM,McWilliams LLC,0,Houston Inte...,,,A2,https://aviation-safety.net/database/record.php?id=20200520-0
21-MAY-2020,Embraer C-95BM Bandeirante (EMB-110,FAB2347,Brazilian AF,0,Natal Air Fo...,,,A2,https://aviation-safety.net/database/record.php?id=20200521-0
22-MAY-2020,Airbus A320-214,AP-BLD,PIA,97+ 1,near Karachi-Jinn...,,,A1,https://aviation-safety.net/database/record.php?id=20200522-0
26-MAY-2020,Beech 200 Super King Air,,private,0,"near Morocoy, Qui...",,,C1,https://aviation-safety.net/database/record.php?id=20200526-0
28-MAY-2020,BAe-125-700A,N720PT,private,0,near Sarteneja,,,A1,https://aviation-safety.net/database/record.php?id=20200528-0
30-MAY-2020,Beech 200 Super King Air,,private,0,Región Costa...,,,C1,https://aviation-safety.net/database/record.php?id=20200530-0
30-MAY-2020,DHC-6 Twin Otter 100,N52FW,"Kapowsin Air Sports, opf Skydive San Diego",0,San Diego-Br...,,,A2,https://aviation-safety.net/database/record.php?id=20200530-1
08-JUN-2020,Lockheed C-130H3 Hercules,94-6706,USAF,0,Al Taji Army...,,,A1,https://aviation-safety.net/database/record.php?id=20200608-0
13-JUN-2020,Beech 300 Super King Air 350,N858UP,Gama Aviation Signature,0,Bedford-Hans...,,,A2,https://aviation-safety.net/database/record.php?id=20200613-0
14-JUN-2020,Airbus A320-271N,VP-BWC,S7 Airlines,0,Saint Peters...,,,A2,https://aviation-safety.net/database/record.php?id=20200614-0
14-JUN-2020,Airbus A320-232,VP-BDL,Ural Airlines,0,Saint Peters...,,,A2,https://aviation-safety.net/database/record.php?id=20200614-1
15-JUN-2020,Grumman G-1159 Gulfstream II,N27SL,private,1,Machiques de...,,,C1,https://aviation-safety.net/database/record.php?id=20200615-0
16-JUN-2020,DHC-8-402Q Dash 8,G-JECK,Nordic Aviation Capital,0,Aberdeen-Dyc...,,,A2,https://aviation-safety.net/database/record.php?id=20200616-0
19-JUN-2020,Gulfstream American G-1159A Gulfstr,N516TR,private,0,"El Chico, Re...",,,C1,https://aviation-safety.net/database/record.php?id=20200619-0
02-JUL-2020,Grumman G-1159 Gulfstream II SP,XB-NRX,private,0,Mapastepec,,,C1,https://aviation-safety.net/database/record.php?id=20200702-0
05-JUL-2020,BAe-125-700A,XB-RCM,private,0,near José Maria M...,,,C1,https://aviation-safety.net/database/record.php?id=20200705-0
07-JUL-2020,Hawker 800XP,N339AV,private,0,within Venez...,,,C1,https://aviation-safety.net/database/record.php?id=20200707-0
13-JUL-2020,Antonov An-2R,RA-40851,Zeus-Avia,2.0,"near Kistenevo, B...",,,A1,https://aviation-safety.net/database/record.php?id=20200713-0
13-JUL-2020,BN-2A-27 Islander,N200MU,Tropic Air Charters,0.0,Fort Lauderd...,,,A2,https://aviation-safety.net/database/record.php?id=20200713-1
14-JUL-2020,DHC-8-402Q (PF) Dash 8,5Y-VVU,Blue Bird Aviation,0.0,Beledweyne-U...,,,A1,https://aviation-safety.net/database/record.php?id=20200714-0
15-JUL-2020,Beech B300 King Air 350i,EM-809,Turkish Police,7.0,near Van-Ferit Me...,,,A1,https://aviation-safety.net/database/record.php?id=20200715-0
17-JUL-2020,Beech 200 Super King Air,C-FSKQ,Skyjet Aviation,0.0,Rouyn Airpor...,,,A2,https://aviation-safety.net/database/record.php?id=20200717-0
19-JUL-2020,Antonov An-2R,RA-71276,Phoenix,6.0,"near Tagarkhay, B...",,,A1,https://aviation-safety.net/database/record.php?id=20200719-0
20-JUL-2020,Beech B200 Super King Air,N740P,private,0.0,near Brus Laguna,,,C1,https://aviation-safety.net/database/record.php?id=20200720-0
22-JUL-2020,Boeing 777-F60,ET-ARH,Ethiopian Airlines,0.0,Shanghai Pud...,,,O1,https://aviation-safety.net/database/record.php?id=20200722-0
22-JUL-2020,Beech Beechjet 400A,N425BJ,N425BJ LLC,0.0,Montgomery R...,,,A2,https://aviation-safety.net/database/record.php?id=20200722-1
25-JUL-2020,Cessna 208B Grand Caravan,XA-FTG,AX Transporter,0.0,Holbox Airstrip,,,A2,https://aviation-safety.net/database/record.php?id=20200725-0
26-JUL-2020,Gulfstream Aerospace G-1159A Gulfst,N450BD,private,0.0,"near El Chal, Pet...",,,C1,https://aviation-safety.net/database/record.php?id=20200726-0
30-JUL-2020,Beech 200 Super King Air,N515BA,private,0.0,"Rio Negro, Z...",,,C1,https://aviation-safety.net/database/record.php?id=20200730-0
01-AUG-2020,Airbus A321-211 (WL),VP-BAX,Aeroflot,0.0,Moskva-Shere...,,,O2,https://aviation-safety.net/database/record.php?id=20200801-0
03-AUG-2020,Antonov An-72TK-100,RA-74044,"UTair-Cargo, opf UN",0.0,Gao Airport ...,,,A1,https://aviation-safety.net/database/record.php?id=20200803-0
04-AUG-2020,Harbin Y-12-II,KAF128,Kenyan AF,0.0,Dhobley Airs...,,,A2,https://aviation-safety.net/database/record.php?id=20200804-0
07-AUG-2020,Boeing 737-8HG (WL),VT-AXH,Air India Express,21.0,Kozhikode-Ca...,,,A1,https://aviation-safety.net/database/record.php?id=20200807-0
08-AUG-2020,Canadair CL-215,EC-HET,"ANEPC, opb Babcock",1.0,Lobios,,,A1,https://aviation-safety.net/database/record.php?id=20200808-0
08-AUG-2020,BAe-125,,private,0.0,Ixcán,,,C1,https://aviation-safety.net/database/record.php?id=20200808-1
09-AUG-2020,BAe-125-800A,XB-RAY,private,0.0,near Maracaibo-La...,,,C1,https://aviation-safety.net/database/record.php?id=20200809-0
10-AUG-2020,Rockwell Sabreliner 75A,N400RS,private,2.0,near Paraguaná,,,C1,https://aviation-safety.net/database/record.php?id=20200810-0
12-AUG-2020,Beech B200 King Air,N316JP,private,0.0,"Santa Ana, B...",,,C1,https://aviation-safety.net/database/record.php?id=20200812-0
13-AUG-2020,Let L-410UVP-E3,9S-GEN,Doren Air Congo,4.0,near Bukavu-Kavum...,,,A1,https://aviation-safety.net/database/record.php?id=20200813-0
16-AUG-2020,Cessna 208B Grand Caravan,5Y-SAV,City Link,0.0,New Fangak A...,,,A1,https://aviation-safety.net/database/record.php?id=20200816-0
18-AUG-2020,ATR 72-600 (72-212A),6V-ASN,Air Senegal,0.0,Ziguinchor A...,,,A2,https://aviation-safety.net/database/record.php?id=20200818-0
19-AUG-2020,Boeing 767-3S2FER,N146FE,FedEx,0.0,Los Angeles ...,,,A2,https://aviation-safety.net/database/record.php?id=20200819-0
20-AUG-2020,Beech 200 Super King Air,N198DM,Bomac Air,1.0,Chicago/Rock...,,,A1,https://aviation-safety.net/database/record.php?id=20200820-0
22-AUG-2020,Antonov An-26B,EX-126,South West Aviation,7.0,near Juba Airport...,,,A1,https://aviation-safety.net/database/record.php?id=20200822-0
27-AUG-2020,Boeing 747SP-21,VQ-BMS,Las Vegas Sands Corporation,0.0,Lake Charles...,,,O1,https://aviation-safety.net/database/record.php?id=20200827-0
28-AUG-2020,Boeing 767-324ER,N423AX,Omni Air International,0.0,Bucharest Ba...,,,A2,https://aviation-safety.net/database/record.php?id=20200828-0
29-AUG-2020,Dassault Falcon 200,XB-OAP,private,0.0,Palenque Air...,,,A1,https://aviation-safety.net/database/record.php?id=20200829-0
29-AUG-2020,Boeing 737-81D (WL),JA73NM,Skymark Airlines,0.0,near Tokyo-Haneda...,,,A2,https://aviation-safety.net/database/record.php?id=20200829-1
07-SEP-2020,Gulfstream G200 Galaxy,PR-AUR,W.R.V.,0.0,Belo Horizon...,,,A2,https://aviation-safety.net/database/record.php?id=20200907-0
07-SEP-2020,Cessna 208B Grand Caravan,N186GC,Grand Canyon Airlines,0.0,Whitmore-Gra...,,,A2,https://aviation-safety.net/database/record.php?id=20200907-1
11-SEP-2020,Cessna 208B Grand Caravan,5Y-CDH ?,Unknown,0.0,Maji Moto ar...,,,A1,https://aviation-safety.net/database/record.php?id=20200911-0
15-SEP-2020,Beech 200 King Air,,private,0.0,Machiques de...,,,C1,https://aviation-safety.net/database/record.php?id=20200915-0
18-SEP-2020,Learjet,,private,0.0,Zanja,,,C1,https://aviation-safety.net/database/record.php?id=20200918-0
19-SEP-2020,Fokker 50,5Y-MHT,"Silverstone Air Services, opf Saacid Airlines",0.0,Mogadishu Ad...,,,A1,https://aviation-safety.net/database/record.php?id=20200919-0
21-SEP-2020,Learjet 35,false reg.,private,0.0,Santha Martha,,,A1,https://aviation-safety.net/database/record.php?id=20200921-0
22-SEP-2020,Cessna 208B Grand Caravan,HK-4669-G,private,0.0,near Guaymaral Ai...,,,A2,https://aviation-safety.net/database/record.php?id=20200922-0
23-SEP-2020,BAe-125-800A,XB-PYZ,private,4.0,Alta Verapaz...,,,A1,https://aviation-safety.net/database/record.php?id=20200923-0
25-SEP-2020,Antonov An-26Sh,76 yellow,Ukraine Air Force,26.0,near Chuhuiv Air ...,,,A1,https://aviation-safety.net/database/record.php?id=20200925-0
25-SEP-2020,BAe-125,,private,,"Catatumbo, E...",,,C1,https://aviation-safety.net/database/record.php?id=20200925-1
27-SEP-2020,Canadair Challenger 600,N100QR,private,0.0,Sur del Lago...,,,C1,https://aviation-safety.net/database/record.php?id=20200927-0
28-SEP-2020,Antonov An-2,,Unknown,0.0,near Martuni,,,C1,https://aviation-safety.net/database/record.php?id=20200928-0
29-SEP-2020,Lockheed KC-130J Hercules,166765,USMC,0.0,"near Salton City, CA",,,A2,https://aviation-safety.net/database/record.php?id=20200929-0
04-OCT-2020,Gulfstream American G-1159A Gulfstr,N305LR,private,0.0,"Machiques, Z...",,,C1,https://aviation-safety.net/database/record.php?id=20201004-0
05-OCT-2020,BAe-125,,private,0.0,Sergio Butró...,,,C1,https://aviation-safety.net/database/record.php?id=20201005-0
05-OCT-2020,DHC-6 Twin Otter 300,8Q-TMF,Trans Maldivian Airways,0.0,Malé-Velana ...,,,A1,https://aviation-safety.net/database/record.php?id=20201005-1
10-OCT-2020,Cessna 208B Grand Caravan,5H-NWA,Duk Air Travel,0.0,Mundri Airstrip,,,A2,https://aviation-safety.net/database/record.php?id=20201010-0
10-OCT-2020,Douglas C-54E (DC-4),N96358,Alaska Air Fuel,0.0,Yakataga Air...,,,A2,https://aviation-safety.net/database/record.php?id=20201010-1
14-OCT-2020,Antonov An-32A,OB-2120-P,AerCaribe Peru,0.0,Iquitos-Coro...,,,A1,https://aviation-safety.net/database/record.php?id=20201014-0
22-OCT-2020,DHC-6 Twin Otter 300,8Q-TMR,Trans Maldivian Airways,0.0,Medhafushi W...,,,A2,https://aviation-safety.net/database/record.php?id=20201022-0
23-OCT-2020,Bombardier DHC-8-402Q Dash 8,JA845A,Oriental Air Bridge,0.0,Fukue Airpor...,,,A2,https://aviation-safety.net/database/record.php?id=20201023-0
29-OCT-2020,BN-2A-26 Islander,N706MC,St. Bernard Parish Government,0.0,New Orleans-...,,,O2,https://aviation-safety.net/database/record.php?id=20201029-0
29-OCT-2020,Gulfstream American G-1159A Gulfstr,N461AR ?,private,3.0,Laguna del T...,,,A1,https://aviation-safety.net/database/record.php?id=20201029-1
30-OCT-2020,Embraer Phenom 100,PR-LMP,TRACBEL,0.0,Igaratinga-S...,,,A1,https://aviation-safety.net/database/record.php?id=20201030-0
31-OCT-2020,Cessna AC-208B Combat Caravan,YI-118,Iraqi AF,2.0,near Balad,,,A1,https://aviation-safety.net/database/record.php?id=20201031-0
05-NOV-2020,Swearingen SA227-AC Metro III,LV-VDJ,Dos Mil Aerosistema SA,0.0,Mendoza-El P...,,,A2,https://aviation-safety.net/database/record.php?id=20201105-0
09-NOV-2020,Rockwell Sabreliner 65,XA-VD.,private,1.0,"El Chico, Ch...",,,A1,https://aviation-safety.net/database/record.php?id=20201109-0
11-NOV-2020,BAe-125-800B,,private,0.0,Parque Nacio...,,,C1,https://aviation-safety.net/database/record.php?id=20201111-0
13-NOV-2020,Antonov An-124-100,RA-82042,Volga-Dnepr,0.0,Novosibirsk-...,,,A1,https://aviation-safety.net/database/record.php?id=20201113-0
15-NOV-2020,Grumman G-1159 Gulfstream II SP,N104VV,private,0.0,Caño Amarill...,,,C1,https://aviation-safety.net/database/record.php?id=20201115-0
16-NOV-2020,ATR 72-500 (72-212A),VT-TMM,TruJet,0.0,Mysore Airpo...,,,A2,https://aviation-safety.net/database/record.php?id=20201116-0
23-NOV-2020,DHC-7-110,VP-FBQ,British Antarctic Survey,0.0,North Bay Ai...,,,O2,https://aviation-safety.net/database/record.php?id=20201123-0
23-NOV-2020,DHC-8-314,C-FEXZ,Voyageur Airways,0.0,North Bay Ai...,,,O2,https://aviation-safety.net/database/record.php?id=20201123-1
23-NOV-2020,Beech 200 King Air,HB-GJM,Air-Glaciers,0.0,Sion Airport...,,,A2,https://aviation-safety.net/database/record.php?id=20201123-2
26-NOV-2020,ATR 42-300,C-FAFS,Calm Air International,0.0,Naujaat Airp...,,,A2,https://aviation-safety.net/database/record.php?id=20201126-0
28-NOV-2020,Embraer EMB-110P1 Bandeirante,CU-T1541,Cubana,0.0,Havana-José ...,,,A2,https://aviation-safety.net/database/record.php?id=20201128-0
30-NOV-2020,Cessna 208B Grand Caravan,C6-AWO,Royal Bahamas Defence Force,0.0,George Town-...,,,A2,https://aviation-safety.net/database/record.php?id=20201130-0
01-DEC-2020,DHC-6 Vistaliner 300,P2-ASM,Air Sanga,0.0,Wobagen Airs...,,,A2,https://aviation-safety.net/database/record.php?id=20201201-0
02-DEC-2020,Boeing 737-529,EY-560,Air Djibouti,0.0,Garowe Airpo...,,,A2,https://aviation-safety.net/database/record.php?id=20201202-0
02-DEC-2020,Cessna 551 Citation II/SP,N48DK,Aviation Star S II LLC,0.0,Lufkin Angel...,,,A1,https://aviation-safety.net/database/record.php?id=20201202-1
05-DEC-2020,Beech A100 King Air,C-FWYO,Airco Aircraft Charters,0.0,Edmonton Int...,,,A2,https://aviation-safety.net/database/record.php?id=20201205-0
05-DEC-2020,BAe-125-800A,N484AR,private,,Jesús María ...,,,A1,https://aviation-safety.net/database/record.php?id=20201205-1
09-DEC-2020,Antonov An-2R,UR-33642,private,1.0,near Zolota Slobo...,,,A1,https://aviation-safety.net/database/record.php?id=20201209-0
10-DEC-2020,Gulfstream Aerospace G-1159A Gulfst,(N370JL),private,0.0,southern Belize,,,C1,https://aviation-safety.net/database/record.php?id=20201210-0
13-DEC-2020,Eclipse 500,N686TM,private,0.0,Leadville Ai...,,,A2,https://aviation-safety.net/database/record.php?id=20201213-0
19-DEC-2020,BAe-125-700A,(N326TD),private,1.0,Parque Nacio...,,,A1,https://aviation-safety.net/database/record.php?id=20201219-0
20-DEC-2020,Raytheon Hawker 800XP,N412JA,Talon Air,0.0,Farmingdale-...,,,A1,https://aviation-safety.net/database/record.php?id=20201220-0
30-DEC-2020,Cessna 208B Supervan 900,PZ-TSK,Blue Wing Airlines,0.0,Kawemhaken-L...,,,A2,https://aviation-safety.net/database/record.php?id=20201230-0
02-JAN-2021,Learjet 31A,PP-BBV,Brasil Vida Táxi Aéreo,0,Diamantina A...,,,A2,https://aviation-safety.net/database/record.php?id=20210102-0
02-JAN-2021,Beech 200 Super King Air,N831WP,Vagus Group,0,White Plains...,,,A2,https://aviation-safety.net/database/record.php?id=20210102-1
09-JAN-2021,Boeing 737-524 (WL),PK-CLC,Sriwijaya Air,62,near Jakarta-Soek...,,,A1,https://aviation-safety.net/database/record.php?id=20210109-0
09-JAN-2021,Cessna 560 Citation V,N3RB,SX Transport LLC,1,"near Pine Grove, OR",,,A1,https://aviation-safety.net/database/record.php?id=20210109-1
12-JAN-2021,Harbin Y-12-II,,Kenyan AF,4,near Voi,,,A1,https://aviation-safety.net/database/record.php?id=20210112-0
19-JAN-2021,Boeing 737-4Q8 (SF),G-JMCY,West Atlantic (UK),0,Exeter Airpo...,,,A2,https://aviation-safety.net/database/record.php?id=20210119-0
19-JAN-2021,Avro RJ85,G-JOTR,Jota Aviation,0,London-Biggi...,,,A2,https://aviation-safety.net/database/record.php?id=20210119-1
23-JAN-2021,Rockwell Sabreliner 60,XB-JMR,Aviacion Ejecutiva del Bajio,0,"Rocky Point,...",,,A1,https://aviation-safety.net/database/record.php?id=20210123-0
23-JAN-2021,Canadair Challenger 600,N275JP,Global Avionics LLC,0,Los Mochis-F...,,,A2,https://aviation-safety.net/database/record.php?id=20210123-1
24-JAN-2021,Raytheon Beechjet 400A,N476BJ,Martinair Inc.,0,Binghamton A...,,,A2,https://aviation-safety.net/database/record.php?id=20210124-0
26-JAN-2021,Harbin Yunshuji Y-12E,AF-222,Zambian Air Force,0,Mukinge Miss...,,,A2,https://aviation-safety.net/database/record.php?id=20210126-0
28-JAN-2021,Beech B300 King Air 350,N217US,MM-Air LLC,0,Davenport Ai...,,,A2,https://aviation-safety.net/database/record.php?id=20210128-0
29-JAN-2021,Beech 100 King Air,,private,0,Crooked Tree...,,,C1,https://aviation-safety.net/database/record.php?id=20210129-0
??-JAN-2021,Antonov An-2,,KPAAF,5,near Taechon Air ...,,,A1,https://aviation-safety.net/database/record.php?id=20210199-0
01-FEB-2021,Boeing 747-8KZF,JA13KZ,Nippon Cargo Airlines,0,Tokyo-Narita...,,,A2,https://aviation-safety.net/database/record.php?id=20210201-0
08-FEB-2021,Embraer Phenom 100,9H-FAM,Luxwing,0,Paris-Le Bou...,,,A2,https://aviation-safety.net/database/record.php?id=20210208-0
09-FEB-2021,Antonov An-12BK,RF-95416,Russian AF,0,Iturup Airpo...,,,A2,https://aviation-safety.net/database/record.php?id=20210209-0
09-FEB-2021,Airbus A319-111,HB-JOH,Chair Airlines,0,Napoli-Capod...,,,O1,https://aviation-safety.net/database/record.php?id=20210209-1
10-FEB-2021,Airbus A320-214 (WL),HZ-FAB,Flyadeal,0,Abha Interna...,,,C2,https://aviation-safety.net/database/record.php?id=20210210-0
13-FEB-2021,Dassault Falcon 900EX,N823RC,Aerospike Iron LLC,0,San Diego-Mo...,,,A2,https://aviation-safety.net/database/record.php?id=20210213-0
14-FEB-2021,DHC-6 Twin Otter 300,8Q-RAE,Manta Air,0,Malé-Velana ...,,,A2,https://aviation-safety.net/database/record.php?id=20210214-0
18-FEB-2021,Learjet 55C,N559RA,Royal Air Freight,0,Jeffersonvil...,,,A2,https://aviation-safety.net/database/record.php?id=20210218-0
20-FEB-2021,DHC-3T Vazar Turbine Otter,C-FFVZ,Wings Over Kississing,0,Kaskattama A...,,,A2,https://aviation-safety.net/database/record.php?id=20210220-0
21-FEB-2021,Beech B300 King Air 350,NAF201,Nigerian AF,7,near Abuja-Nnamdi...,,,A1,https://aviation-safety.net/database/record.php?id=20210221-0
21-FEB-2021,Learjet 45XR,3912,Mexican AF,6,near Xalapa Airpo...,,,A1,https://aviation-safety.net/database/record.php?id=20210221-1
21-FEB-2021,Beech 200 Super King Air,,private,0,"San Andrés, ...",,,C1,https://aviation-safety.net/database/record.php?id=20210221-2
26-FEB-2021,Antonov An-2T,UP-A0351,Asia Continental Airlines,0,near Boraldai,,,A1,https://aviation-safety.net/database/record.php?id=20210226-0
28-FEB-2021,Douglas DC-3C,HK-2006,ALIANSA Colombia,0,Monfort Airp...,,,A2,https://aviation-safety.net/database/record.php?id=20210228-0
01-MAR-2021,Beech B300 King Air 350i,B-10GD,"Beidahuang General Airlines, opf China Meteorological Administrat",5,"Shanghu, Ji'...",,,A1,https://aviation-safety.net/database/record.php?id=20210301-0
01-MAR-2021,ATR 72-500 (72-212A),7T-VUK,Air Algérie,0,Ghardaïa-Nou...,,,A2,https://aviation-safety.net/database/record.php?id=20210301-1
02-MAR-2021,Let L-410UVP-E,(HK-4274),South Sudan Supreme Airlines,10,Pieri,,,A1,https://aviation-safety.net/database/record.php?id=20210302-0
04-MAR-2021,Fokker 100,EP-CFM,Iran Air,0,Isfahan Airport,,,H2,https://aviation-safety.net/database/record.php?id=20210304-0
07-MAR-2021,Embraer EMB-120ER Brasilia,N233SW,Berry Aviation,0,Detroit-Will...,,,A1,https://aviation-safety.net/database/record.php?id=20210307-0
10-MAR-2021,Cessna 208B Grand Caravan,PK-MAD,MAF,0,Angguruk Air...,,,A2,https://aviation-safety.net/database/record.php?id=20210310-0
12-MAR-2021,Cessna 208B Grand Caravan,N407GV,Grant Aviation,0,Chevak Airpo...,,,A2,https://aviation-safety.net/database/record.php?id=20210312-0
13-MAR-2021,Antonov An-26,02 white,Kazakhstan Border Guards,4,Almaty Airpo...,,,A1,https://aviation-safety.net/database/record.php?id=20210313-0
18-MAR-2021,Antonov An-2T,YV3312,Unknown,0,within Bolívar State,,,A2,https://aviation-safety.net/database/record.php?id=20210318-0
18-MAR-2021,Airbus A320-232,XA-VAZ,Viva Aerobus,0,Puerto Valla...,,,A2,https://aviation-safety.net/database/record.php?id=20210318-1
20-MAR-2021,Boeing 737-4Y0,PK-YSF,Trigana Air Service,0,Jakarta-Hali...,,,A1,https://aviation-safety.net/database/record.php?id=20210320-0
20-MAR-2021,Cessna 208B Grand Caravan,5Y-JKN,Aeronav Air Services,2,Marsabit,,,A1,https://aviation-safety.net/database/record.php?id=20210320-1
23-MAR-2021,Saab 340AF,SP-KPU,SprintAir,0,Gdansk-Lech ...,,,O2,https://aviation-safety.net/database/record.php?id=20210323-0
25-MAR-2021,Embraer,,Mauritania Airlines International,0,Nouakchott-O...,,,H2,https://aviation-safety.net/database/record.php?id=20210325-0
26-MAR-2021,Beech B200 Super King Air,5Y-NJS,Unknown,0,Nairobi,,,A1,https://aviation-safety.net/database/record.php?id=20210326-0
02-APR-2021,Boeing 737-8AS (WL),9H-QCJ,Malta Air,0,Malta-Luqa A...,,,O2,https://aviation-safety.net/database/record.php?id=20210402-0
08-APR-2021,Antonov An-2,RA-40...,Unknown,0,Omsk,,,O1,https://aviation-safety.net/database/record.php?id=20210408-0
09-APR-2021,Boeing C-17A Globemaster III,10-0223,USAF,0,Charleston A...,,,A2,https://aviation-safety.net/database/record.php?id=20210409-0
16-APR-2021,Beech B99,N991AK,Lake Clark Air Services,0,Chignik-Lago...,,,A2,https://aviation-safety.net/database/record.php?id=20210416-0
18-APR-2021,Learjet 25B,XB-PIZ,Unknown,0,Toluca-Licen...,,,A2,https://aviation-safety.net/database/record.php?id=20210418-0
20-APR-2021,Learjet 35A,PR-MLA,Eletric Power Construção,1,Belo Horizon...,,,A1,https://aviation-safety.net/database/record.php?id=20210420-0
05-MAY-2021,Gulfstream G150,N22ST,TLD Aviation I,0,Ridgeland Ai...,,,A2,https://aviation-safety.net/database/record.php?id=20210505-0
06-MAY-2021,Beech B200GT King Air 250,VT-MPQ,Government of Madhya Pradesh,0,Gwalior Airp...,,,A2,https://aviation-safety.net/database/record.php?id=20210506-0
12-MAY-2021,Swearingen SA226-TC Metro II,N280KL,Key Lime Air,0,near Denver-Cente...,,,A2,https://aviation-safety.net/database/record.php?id=20210512-0
19-MAY-2021,Hawker 800,XB-R..,private,0,"Sayaxché, Petén",,,U1,https://aviation-safety.net/database/record.php?id=20210519-0
20-MAY-2021,IAI 1125 Astra,N388WA,private,0,Parque Lagun...,,,A2,https://aviation-safety.net/database/record.php?id=20210520-0
21-MAY-2021,Beech B300 King Air 350i,NAF203,Nigerian AF,11,near Kaduna Airpo...,,,A1,https://aviation-safety.net/database/record.php?id=20210521-0
21-MAY-2021,Antonov An-2R,RA-33373,Utair,0,Laytamak Air...,,,A2,https://aviation-safety.net/database/record.php?id=20210521-1
29-MAY-2021,Cessna 501 Citation I/SP,N66BK,JL&GL Productions LP,7,near Smyrna Airpo...,,,A1,https://aviation-safety.net/database/record.php?id=20210529-0
03-JUN-2021,Cessna 208B Grand Caravan EX,PK-DPT,Dabi Air Nusantara,0,Ilaga Airpor...,,,C1,https://aviation-safety.net/database/record.php?id=20210603-0
05-JUN-2021,Cessna 208B Supervan 900,N103AN,Paraclub Wiener Neustadt,0,Wiener Neust...,,,A2,https://aviation-safety.net/database/record.php?id=20210605-0
10-JUN-2021,Beech 1900D,4610,Myanmar Air Force,12,near Pyin Oo Lwin,,,A1,https://aviation-safety.net/database/record.php?id=20210610-0
16-JUN-2021,Let L-410UVP-E,9S-GRJ,Kin Avia,3,near Bukavu-Kavum...,,,A1,https://aviation-safety.net/database/record.php?id=20210616-0
18-JUN-2021,Boeing 787-8,G-ZBJB,British Airways,0,London Heath...,,,A2,https://aviation-safety.net/database/record.php?id=20210618-0
19-JUN-2021,Let L-410UVP-E,RF-94603,DOSAAF,5,near Tanay Airfield,,,A1,https://aviation-safety.net/database/record.php?id=20210619-0
21-JUN-2021,Rockwell Sabreliner 65,XB-OXV,private,0,within Jesús María ...,,,O1,https://aviation-safety.net/database/record.php?id=20210621-0
23-JUN-2021,Lockheed L-100-30 Hercules,,Ethiopian AF,,near Gijet,,,A1,https://aviation-safety.net/database/record.php?id=20210623-0
23-JUN-2021,Gulfstream G280,M-ISTY,INEOS Aviation,0,Genève-Coint...,,,A2,https://aviation-safety.net/database/record.php?id=20210623-1
24-JUN-2021,Antonov An-2R,RA-01430,private,0,"Zaboyskiy, S...",,,A1,https://aviation-safety.net/database/record.php?id=20210624-0
25-JUN-2021,Cessna 208B Supervan 900,PH-FST,Skydive Teuge,0,near Teuge Airport,,,A1,https://aviation-safety.net/database/record.php?id=20210625-0
01-JUL-2021,Convair CV-580 Airtanker,C-FHKF,Conair,0,Penticton Ai...,,,A2,https://aviation-safety.net/database/record.php?id=20210701-0
01-JUL-2021,Convair CV-580 Airtanker,C-FKFL,Conair,0,Penticton Ai...,,,A2,https://aviation-safety.net/database/record.php?id=20210701-1
02-JUL-2021,Boeing 737-275C Adv.,N810TA,Transair (Cargo),0,near Honolulu-Dan...,,,A1,https://aviation-safety.net/database/record.php?id=20210702-0
04-JUL-2021,Lockheed C-130H Hercules,5125,Philippine AF,50+ 3,"Patikul, Sulu",,,A1,https://aviation-safety.net/database/record.php?id=20210704-0
04-JUL-2021,Antonov An-2R,UP-A0135,ELISA,0,"near Karaultobe, ...",,,A1,https://aviation-safety.net/database/record.php?id=20210704-1
05-JUL-2021,IAI 1124A Westwind II,N790JR,Transenergie Inc,2,near Treasure Cay...,,,A1,https://aviation-safety.net/database/record.php?id=20210705-0
