,date,type,registration,operator,fat.,location,Unnamed: 6,pic,cat,url
73,23-NOV-2011,Cessna 208B Grand Caravan,PK-VVG,Susi Air,1,near Bilogai/Suga...,,,A1,https://aviation-safety.net/database/record.php?id=20111123-0
74,26-NOV-2011,Gulfstream American G-1159 Gulfstre,N811DE,Wings Over Africa,0,Huambo Airpo...,,,A1,https://aviation-safety.net/database/record.php?id=20111126-0
75,30-NOV-2011,Beech 1900,FAB-043,Bolivian AF,0,near La Paz-El Al...,,,A1,https://aviation-safety.net/database/record.php?id=20111130-0
76,03-DEC-2011,CASA/IPTN NC-212 Aviocar 200,PK-NCZ,Merpati Nusantara,0,Larat-Watida...,,,A2,https://aviation-safety.net/database/record.php?id=20111203-0
77,04-DEC-2011,Beech A100 King Air,9Q-CEM,Air Tropiques,0,Pointe Noire...,,,A1,https://aviation-safety.net/database/record.php?id=20111204-0
78,08-DEC-2011,Boeing 757-351 (WL),N583NW,Delta Air Lines,0,Atlanta Hart...,,,A2,https://aviation-safety.net/database/record.php?id=20111208-0
79,08-DEC-2011,Boeing 737-732 (WL),N303DQ,Delta Air Lines,0,Atlanta Hart...,,,A2,https://aviation-safety.net/database/record.php?id=20111208-1
80,12-DEC-2011,Antonov An-2,,Uganda Peoples Defence Force,0,Mingoro Village,,,A1,https://aviation-safety.net/database/record.php?id=20111212-0
81,13-DEC-2011,Airbus A319-111,F-GRHS,Air France,0,Paris-Charle...,,,A2,https://aviation-safety.net/database/record.php?id=20111213-0
82,15-DEC-2011,Antonov An-32,K2721,Indian AF,0,Jorhat-Rowri...,,,A1,https://aviation-safety.net/database/record.php?id=20111215-0
83,17-DEC-2011,Cessna 208 Caravan I,N275PM,"Spokane Turbine Skydiving, op.for Skydive Mesquite",0,Mesquite Air...,,,A2,https://aviation-safety.net/database/record.php?id=20111217-0
84,18-DEC-2011,PZL-Mielec C-145A (M28-05) Skytruck,08-0319,USAF,0,Walan Rabat ...,,,A1,https://aviation-safety.net/database/record.php?id=20111218-0
85,20-DEC-2011,Boeing 737-36M,PK-CKM,Sriwijaya Air,0,Yogyakarta-A...,,,A1,https://aviation-safety.net/database/record.php?id=20111220-0
86,25-DEC-2011,DC-9-83 (MD-83),SU-BOZ,AMC Aviation,0,Karachi-Jinn...,,,A1,https://aviation-safety.net/database/record.php?id=20111225-0
87,28-DEC-2011,Tupolev Tu-134A-3,EX-020,Kyrgyzstan,0,Osh Airport ...,,,A1,https://aviation-safety.net/database/record.php?id=20111228-0
88,28-DEC-2011,Cessna 650 Citation VII,N877G,Citation 7063 Corp.,0,Fort Lauderd...,,,A1,https://aviation-safety.net/database/record.php?id=20111228-1
89,??-???-2011,Antonov An-24RV,RA-46683,Katekavia,0,Chita Airpor...,,,A1,https://aviation-safety.net/database/record.php?id=20119999-0
0,09-JAN-2012,Xian MA60,FAB-96,TAM,0,Guayaramerin...,,,A2,https://aviation-safety.net/database/record.php?id=20120109-0
1,12-JAN-2012,Let L-410UVP-E9,5Y-BSA,Blue Sky Aviation,0,Kichwa Tembo...,,,A1,https://aviation-safety.net/database/record.php?id=20120112-0
2,18-JAN-2012,DHC-8-315Q MPA,JA720A,Japan Coast Guard,0,near Kitakojima I...,,,A2,https://aviation-safety.net/database/record.php?id=20120118-0
3,24-JAN-2012,DC-9-83 (MD-83),EC-JJS,"Swiftair, op.for Gryphon Airlines",0,Kandahar Air...,,,A1,https://aviation-safety.net/database/record.php?id=20120124-0
4,24-JAN-2012,Canadair CRJ-200ER,N8524A,Pinnacle Airlines,0,Providence-T...,,,O1,https://aviation-safety.net/database/record.php?id=20120124-1
5,30-JAN-2012,Antonov An-28,9Q-CUN,TRACEP-Congo Aviation,3,near Namoya,,,A1,https://aviation-safety.net/database/record.php?id=20120130-0
6,05-FEB-2012,Airbus A320-211,JA8384,All Nippon,0,Sendai Airpo...,,,A1,https://aviation-safety.net/database/record.php?id=20120205-0
7,07-FEB-2012,Antonov An-2R,RA-17771,AeroGeo,0,Kyzyl Airpor...,,,O1,https://aviation-safety.net/database/record.php?id=20120207-0
8,09-FEB-2012,DHC-6 Twin Otter 200,8Q-MAT,Maldivian Air Taxi,0,Male Interna...,,,A2,https://aviation-safety.net/database/record.php?id=20120209-0
9,12-FEB-2012,Gulfstream G-IV,N2SA,"Trident Aviation Services, op.for Katanga Express",4+ 2,Bukavu-Kavum...,,,A1,https://aviation-safety.net/database/record.php?id=20120212-0
10,12-FEB-2012,Airbus A320-232,PR-MAR,TAM Brasil,0,Porto Alegre...,,,H2,https://aviation-safety.net/database/record.php?id=20120212-1
11,13-FEB-2012,Learjet 55,N75LJ,Jet ICU Air Ambulance Service,0,Brooksville-...,,,A1,https://aviation-safety.net/database/record.php?id=20120213-0
12,13-FEB-2012,Airbus A320-214,RP-C3227,Airphil Express,0,Kalibo Airpo...,,,A2,https://aviation-safety.net/database/record.php?id=20120213-1
13,13-FEB-2012,Saab 2000,YR-SBK,Carpatair,0,Craiova Airp...,,,A1,https://aviation-safety.net/database/record.php?id=20120213-2
14,14-FEB-2012,Airbus A319-111,G-EZFV,easyJet,0,London-Luton...,,,A2,https://aviation-safety.net/database/record.php?id=20120214-0
15,17-FEB-2012,Let L-410UVP,RF-01152,DOSAAF,0,Tanay Airfie...,,,A1,https://aviation-safety.net/database/record.php?id=20120217-0
16,17-FEB-2012,ATR 72-212A (ATR 72-500),XY-AIT,Air KBZ,0,Thandwe Airp...,,,A1,https://aviation-safety.net/database/record.php?id=20120217-1
17,21-FEB-2012,Lockheed CC-130H(T) Hercules,130342,RCAF,0,Key West NAS...,,,A1,https://aviation-safety.net/database/record.php?id=20120221-0
18,28-FEB-2012,Cessna 208B Grand Caravan,PT-PTB,CTA - Cleiton Taxi Aéreo,1,near Manaus-Aeroc...,,,A1,https://aviation-safety.net/database/record.php?id=20120228-0
19,01-MAR-2012,Cessna 750 Citation X,N288CX,Asia Today,5,near Egelsbach Ai...,,,A1,https://aviation-safety.net/database/record.php?id=20120301-0
20,02-MAR-2012,Cessna 650 Citation III,N72EP,Jeffy Jet,0,Paulding Nor...,,,O1,https://aviation-safety.net/database/record.php?id=20120302-0
21,07-MAR-2012,Boeing 737-500 ?,,Sudan Airways,0,El Obeid Air...,,,H2,https://aviation-safety.net/database/record.php?id=20120307-0
22,08-MAR-2012,BAe 3102 Jetstream 31,G-CCPW,"Links Air, op.for Manx2",0,Isle Of Man-...,,,A2,https://aviation-safety.net/database/record.php?id=20120308-0
23,09-MAR-2012,DHC-6 Twin Otter 300,FAP-317,Peruvian AF,0,Laguna Cabal...,,,A1,https://aviation-safety.net/database/record.php?id=20120309-0
24,09-MAR-2012,Beech 100 King Air,N70JL,Southern Air Charter,0,Deadman's Ca...,,,A1,https://aviation-safety.net/database/record.php?id=20120309-1
25,13-MAR-2012,Boeing 737-732 (WL),N309DE,Delta Air Lines,0,Atlanta Hart...,,,O2,https://aviation-safety.net/database/record.php?id=20120313-0
26,15-MAR-2012,Convair CV-440-38,N153JR,Jet One Express,2,near San Juan-Lui...,,,A1,https://aviation-safety.net/database/record.php?id=20120315-0
27,15-MAR-2012,Lockheed C-130J-30 Super Hercules,5630,Norwegian AF,5,Mount Kebnek...,,,A1,https://aviation-safety.net/database/record.php?id=20120315-1
28,15-MAR-2012,Cessna 501 Citation I/SP,N7700T,private,5,Franklin-Mac...,,,A1,https://aviation-safety.net/database/record.php?id=20120315-2
29,16-MAR-2012,CASA CN-235M-100,AEE-503,Ecuador Army,0,Quito-Marisc...,,,A2,https://aviation-safety.net/database/record.php?id=20120316-0
30,17-MAR-2012,Beech 1900C,C-GCMZ,Northern Thunderbird Air,0,Blue River A...,,,A2,https://aviation-safety.net/database/record.php?id=20120317-0
31,22-MAR-2012,Antonov An-2,FLA-1041K,private,0,near Byelaya Kali...,,,A1,https://aviation-safety.net/database/record.php?id=20120322-0
32,22-MAR-2012,Beech B300 Super King Air 350,CC-AEB,INAER Helicopter Chile,8,near Puerto Aguirre,,,A1,https://aviation-safety.net/database/record.php?id=20120322-1
33,22-MAR-2012,Douglas C-54G (DC-4),N406WA,Jet One Express,0,San Juan-Lui...,,,A1,https://aviation-safety.net/database/record.php?id=20120322-2
34,24-MAR-2012,Cessna 208 Caravan I,N208JS,private,0,near Abalone Caye...,,,A2,https://aviation-safety.net/database/record.php?id=20120324-0
35,29-MAR-2012,Fokker 50,ST-NEX,Feeder Airlines,0,Wau Airport ...,,,A1,https://aviation-safety.net/database/record.php?id=20120329-0
36,29-MAR-2012,Boeing 737-86N (WL),LN-NON,Norwegian Air Shuttle,0,Oslo-Garderm...,,,A2,https://aviation-safety.net/database/record.php?id=20120329-1
37,29-MAR-2012,Boeing 737-883,LN-RCY,SAS,0,Oslo-Garderm...,,,A2,https://aviation-safety.net/database/record.php?id=20120329-2
38,31-MAR-2012,Boeing 777-246ER,JA701J,JAL,0,Tokyo Haneda...,,,A2,https://aviation-safety.net/database/record.php?id=20120331-0
39,02-APR-2012,ATR 72-201,VP-BYZ,UTair Aviation,33,near Tyumen Airpo...,,,A1,https://aviation-safety.net/database/record.php?id=20120402-0
40,02-APR-2012,Hawker Siddeley HS-748,5Y-BZR,Timbis Air Services,0,Doro Airstrip,,,A1,https://aviation-safety.net/database/record.php?id=20120402-1
41,09-APR-2012,DHC-8-311Q Dash 8,5H-MWG,Air Tanzania,0,Kigoma Airpo...,,,A1,https://aviation-safety.net/database/record.php?id=20120409-0
42,14-APR-2012,Boeing 737-33A (QC),G-ZAPZ,Titan Airways,0,Chambéry Air...,,,A2,https://aviation-safety.net/database/record.php?id=20120414-0
43,15-APR-2012,Canadair CRJ-200ER,N684BR,"Delta Connection, opb ExpressJet Airlines",0,Moline-Quad-...,,,O1,https://aviation-safety.net/database/record.php?id=20120415-0
44,15-APR-2012,Fokker F-27 Friendship 500,5Y-SRJ,Sky Relief Services,0,Yida Airstrip,,,A1,https://aviation-safety.net/database/record.php?id=20120415-1
45,20-APR-2012,Boeing 737-236A,AP-BKC,Bhoja Airlines,127,near Islamabad-Be...,,,A1,https://aviation-safety.net/database/record.php?id=20120420-0
46,21-APR-2012,Curtiss C-46F,CP-1319,SkyTeam Cargo,3,Santa Cruz-V...,,,A1,https://aviation-safety.net/database/record.php?id=20120421-0
47,22-APR-2012,Boeing 737-4H6,AP-BJN,Shaheen Air,0,Karachi-Jinn...,,,A2,https://aviation-safety.net/database/record.php?id=20120422-0
48,23-APR-2012,Antonov An-2R,YR-BOR,Aerogetic,0,Dârvari,,,A1,https://aviation-safety.net/database/record.php?id=20120423-0
49,23-APR-2012,Antonov An-2R,UR-81515,Proskuriv Avia,0,"near Knyazhichi, ...",,,A1,https://aviation-safety.net/database/record.php?id=20120423-1
50,27-APR-2012,Boeing 727-212,XB-MNP,Unknown,0,Laguna Salada,,,A1,https://aviation-safety.net/database/record.php?id=20120427-0
51,28-APR-2012,Antonov An-24RV,3X-GEB,Jubba Airways,0,Galkayo Airp...,,,A1,https://aviation-safety.net/database/record.php?id=20120428-0
52,30-APR-2012,ATR 72-212A (ATR 72-500),L16-2/52,Thai AF,0,Dhaka-Shahja...,,,A1,https://aviation-safety.net/database/record.php?id=20120430-0
53,01-MAY-2012,Airbus A300B4-605R,TC-OAG,"Onur Air, op.for Saudi Arabian",0,Jeddah-King ...,,,A2,https://aviation-safety.net/database/record.php?id=20120501-0
54,02-MAY-2012,Cessna 208B Grand Caravan,5Y-NGO,"Airworks, op.for UN WFP",0,Yambio Airport,,,A1,https://aviation-safety.net/database/record.php?id=20120502-0
55,09-MAY-2012,Sukhoi Superjet 100-95B,97004,Sukhoi Civil Aircraft,45,near Jakarta,,,A1,https://aviation-safety.net/database/record.php?id=20120509-0
56,11-MAY-2012,Convair CV-580F SCD,N171FL,Contract Air Cargo,0,Guatemala Ci...,,,A2,https://aviation-safety.net/database/record.php?id=20120511-0
57,14-MAY-2012,Dornier 228-212,9N-AIG,Agni Air,15,near Jomsom Airpo...,,,A1,https://aviation-safety.net/database/record.php?id=20120514-0
58,15-MAY-2012,DHC-6 Twin Otter 300,P2-MCZ,Airlines PNG,0,Sasereme Air...,,,A2,https://aviation-safety.net/database/record.php?id=20120515-0
59,17-MAY-2012,ATR 72-212A (ATR 72-500),I-ADCD,Air Dolomiti,0,München-Fran...,,,A2,https://aviation-safety.net/database/record.php?id=20120517-0
60,17-MAY-2012,Shorts 360-100,N617FB,Air Cargo Carriers,0,Houston-Geor...,,,A1,https://aviation-safety.net/database/record.php?id=20120517-1
61,18-MAY-2012,Antonov An-2T,HA-MEA,Sky Escort Aero-Club Hungary,0,Gödöllõ Airf...,,,O2,https://aviation-safety.net/database/record.php?id=20120518-0
62,23-MAY-2012,Antonov An-30B,04 Black,Russian AF,0,Cáslav Air Base,,,A1,https://aviation-safety.net/database/record.php?id=20120523-0
63,24-MAY-2012,Canadair CC-144A Challenger 600,144601,RCAF,0,near Tampa-Mac Di...,,,A2,https://aviation-safety.net/database/record.php?id=20120524-0
64,25-MAY-2012,Cessna 208B Super Cargomaster,D-FAAF,Skydive Flyzone,0,Lézignan-Cor...,,,A2,https://aviation-safety.net/database/record.php?id=20120525-0
65,28-MAY-2012,Boeing 777-237LR,VT-ALH,Air India,0,Mumbai (Bomb...,,,A2,https://aviation-safety.net/database/record.php?id=20120528-0
66,30-MAY-2012,Embraer EMB-140 (ERJ-135KL),N834AE,American Eagle,0,Chicago-O'Ha...,,,A2,https://aviation-safety.net/database/record.php?id=20120530-0
67,30-MAY-2012,Boeing 747-45EF,B-16481,Eva Air,0,Chicago-O'Ha...,,,A2,https://aviation-safety.net/database/record.php?id=20120530-1
68,01-JUN-2012,Boeing 737-4Y0,PK-CJV,Sriwijaya Air,0,Pontianak-Su...,,,A1,https://aviation-safety.net/database/record.php?id=20120601-0
69,02-JUN-2012,Boeing 727-221F,5N-BJN,Allied Air,0+ 10,Accra-Kotoka...,,,A1,https://aviation-safety.net/database/record.php?id=20120602-0
70,03-JUN-2012,DC-9-83 (MD-83),5N-RAM,Dana Air,153+ 6,near Lagos-Murtal...,,,A1,https://aviation-safety.net/database/record.php?id=20120603-0
71,03-JUN-2012,Lockheed P-2H Neptune,N14447,"Neptune Aviation Services, opf",2,"near Modena, Iron...",,,A1,https://aviation-safety.net/database/record.php?id=20120603-1
72,03-JUN-2012,Lockheed SP-2H Neptune,N355MA,Minden Air Corporation,0,Minden-Tahoe...,,,A1,https://aviation-safety.net/database/record.php?id=20120603-2
73,06-JUN-2012,Swearingen SA227-AC Metro III,CX-LAS,Air Class Líneas Aéreas,2,near Isla de Flor...,,,A1,https://aviation-safety.net/database/record.php?id=20120606-0
74,07-JUN-2012,Learjet 60,N500SW,Performance Aircraft Leasing,0,Aspen-Pitkin...,,,A1,https://aviation-safety.net/database/record.php?id=20120607-0
75,09-JUN-2012,ATR 42-500,OK-KFM,CSA,0,Praha-Ruzyne...,,,O1,https://aviation-safety.net/database/record.php?id=20120609-0
76,10-JUN-2012,Let L-410UVP,UR-SKD,Ukrainska Shkola Pilotov,5,near Borodyanka A...,,,A1,https://aviation-safety.net/database/record.php?id=20120610-0
77,10-JUN-2012,DHC-8-311,V2-LGH,LIAT,0,Antigua-Cool...,,,O1,https://aviation-safety.net/database/record.php?id=20120610-1
78,11-JUN-2012,Antonov An-2R,RA-40312,Avia Zov,13,"near Serov, Sverd...",,,A1,https://aviation-safety.net/database/record.php?id=20120611-0
79,12-JUN-2012,Hawker Siddeley HS-748,C-FTTW,Wasaya Airways,0,Sandy Lake A...,,,O1,https://aviation-safety.net/database/record.php?id=20120612-0
80,16-JUN-2012,ATR 42-320,G-DRFC,Blue Islands,0,Jersey-State...,,,A1,https://aviation-safety.net/database/record.php?id=20120616-0
81,18-JUN-2012,Beech Beechjet 400A,N826JH,N79TE,0,Atlanta-DeKa...,,,A1,https://aviation-safety.net/database/record.php?id=20120618-0
82,20-JUN-2012,Boeing 767-381ER,JA610A,All Nippon,0,Tokyo-Narita...,,,A2,https://aviation-safety.net/database/record.php?id=20120620-0
83,20-JUN-2012,Grumman G-159 Gulfstream I,9Q-CIT,ITAB,0,Pweto Airpor...,,,A1,https://aviation-safety.net/database/record.php?id=20120620-1
84,21-JUN-2012,Fokker F-27 Friendship 400M,A-2708,Indonesian AF,7+ 4,near Jakarta-Hali...,,,A1,https://aviation-safety.net/database/record.php?id=20120621-0
85,23-JUN-2012,Cessna 208B Grand Caravan,EJC-1131,Colombian Army,4,"near La Leona,Toc...",,,A1,https://aviation-safety.net/database/record.php?id=20120623-0
86,27-JUN-2012,Ilyushin Il-76MD,RA-76761,Russian AF,0,Tver-Migalov...,,,A1,https://aviation-safety.net/database/record.php?id=20120627-0
87,29-JUN-2012,Embraer ERJ-190,B-3171,Tianjin Airlines,2,Hotan Airpor...,,,H2,https://aviation-safety.net/database/record.php?id=20120629-0
88,01-JUL-2012,Lockheed C-130H Hercules,93-1458,USAF,4,"near Edgemont, SD",,,A1,https://aviation-safety.net/database/record.php?id=20120701-0
89,04-JUL-2012,Rockwell Sabreliner 75A,AE-175,Argentine Army,0,El Palomar A...,,,A2,https://aviation-safety.net/database/record.php?id=20120704-0
90,04-JUL-2012,DHC-8-402Q Dash 8,N213WQ,"United Express, opb Colgan Air",0,Houston-Geor...,,,A2,https://aviation-safety.net/database/record.php?id=20120704-1
91,09-JUL-2012,DHC-6 Twin Otter 300,8Q-TMT,Trans Maldivian Airways,0,Conrad Maldi...,,,A2,https://aviation-safety.net/database/record.php?id=20120709-0
92,12-JUL-2012,Harbin Yunshuji Y-12 II,5T-MAE,Mauritanian AF,7,near Nouakchott A...,,,A1,https://aviation-safety.net/database/record.php?id=20120712-0
93,13-JUL-2012,Gulfstream G-IV,N823GA,Universal Jet Aviation,3,Le Castellet...,,,A1,https://aviation-safety.net/database/record.php?id=20120713-0
94,15-JUL-2012,DC-9-83 (MD-83),N110HM,American Airlines,0,Dallas/Fort ...,,,O1,https://aviation-safety.net/database/record.php?id=20120715-0
95,17-JUL-2012,Canadair CRJ-200ER,N865AS,SkyWest Airlines,1,Saint George...,,,C1,https://aviation-safety.net/database/record.php?id=20120717-0
96,18-JUL-2012,Boeing 737-230,CC-CRQ,Sky Airline,0,La Serena-La...,,,A2,https://aviation-safety.net/database/record.php?id=20120718-0
97,19-JUL-2012,Antonov An-2R,RA-40934,Dalnevostochnaya,0,"Elban, Amur ...",,,A1,https://aviation-safety.net/database/record.php?id=20120719-0
98,22-JUL-2012,Let L-410UVP-E3,RF-00138,DOSAAF,1,Bolshoe Gryz...,,,A1,https://aviation-safety.net/database/record.php?id=20120722-0
99,28-JUL-2012,Beech B200 Super King Air,OO-LET,ASL - Air Service Liege,0,Cambridge Ai...,,,A2,https://aviation-safety.net/database/record.php?id=20120728-0
0,28-JUL-2012,Beech B200 King Air,PR-DOC,Vilma Alimentos,8,Juiz de Fora...,,,A1,https://aviation-safety.net/database/record.php?id=20120728-1
1,02-AUG-2012,Cessna 500 Citation I,EC-IBA,Airnor,2,near Santiago de ...,,,A1,https://aviation-safety.net/database/record.php?id=20120802-0
2,06-AUG-2012,Embraer Phenom 300,CN-MBR,Dalia Air,0,St. Gallen-A...,,,A1,https://aviation-safety.net/database/record.php?id=20120806-0
3,10-AUG-2012,Bombardier DHC-8-402Q Dash 8,N341NG,"United Express, opb Colgan Air",0,Washington-D...,,,A2,https://aviation-safety.net/database/record.php?id=20120810-0
4,10-AUG-2012,Airbus A330-343X,D-AIKE,Lufthansa,0,Washington-D...,,,A2,https://aviation-safety.net/database/record.php?id=20120810-1
5,16-AUG-2012,Saab 2000 AEW&C,10049,Pakistan AF,0,Kamra-Minhas...,,,C1,https://aviation-safety.net/database/record.php?id=20120816-0
6,17-AUG-2012,Embraer ERJ-190,B-16825,Mandarin Airlines,0,Magong Airpo...,,,A2,https://aviation-safety.net/database/record.php?id=20120817-0
7,19-AUG-2012,Antonov An-26-100,ST-ARL,Alfa Airlines,32,near Talodi,,,A1,https://aviation-safety.net/database/record.php?id=20120819-0
8,22-AUG-2012,Let L-410UVP-E9,5Y-UVP,Mombasa Air Safari,4,Ngerende Air...,,,A1,https://aviation-safety.net/database/record.php?id=20120822-0
9,30-AUG-2012,BN-2B-26 Islander,B-68801,Dapeng Airlines,3,"near Jhuosi, Hual...",,,A1,https://aviation-safety.net/database/record.php?id=20120830-0
10,31-AUG-2012,ATR 42-500,AP-BHJ,PIA,0,Lahore Airpo...,,,A1,https://aviation-safety.net/database/record.php?id=20120831-0
11,09-SEP-2012,Antonov An-2P,SP-FMA,Aeroklub Bydgoski,0,Bydgoszcz Ai...,,,A2,https://aviation-safety.net/database/record.php?id=20120909-0
12,10-SEP-2012,DHC-8-301,C-GUON,"Air Canada Express, opb Jazz Aviation",0,Gaspé Airpor...,,,A2,https://aviation-safety.net/database/record.php?id=20120910-0
13,12-SEP-2012,Antonov An-28,RA-28715,Petropavlovsk-Kamchatsky Air Ent.,10,near Palana Airport,,,A1,https://aviation-safety.net/database/record.php?id=20120912-0
14,15-SEP-2012,Learjet 24D,D-CMMM,BIO Aerospace,0,near Bornholm-Røn...,,,A1,https://aviation-safety.net/database/record.php?id=20120915-0
15,18-SEP-2012,Beech Beechjet 400,N428JD,Dewberry Air,0,Macon Downto...,,,A1,https://aviation-safety.net/database/record.php?id=20120918-0
16,20-SEP-2012,Airbus A320-232,YK-AKF,Syrianair,0,near Duma,,,A2,https://aviation-safety.net/database/record.php?id=20120920-0
17,21-SEP-2012,DHC-6 Twin Otter 300,9N-ABQ,Tara Air,0,Dolpa Airpor...,,,A2,https://aviation-safety.net/database/record.php?id=20120921-0
18,22-SEP-2012,Gulfstream G-V,N511QS,NetJets,0+ 1,San Francisc...,,,O1,https://aviation-safety.net/database/record.php?id=20120922-0
19,22-SEP-2012,Hawker Beech 390 Premier IA,VT-UPN,Govt of Uttar Pradesh,0,Delhi-Indira...,,,A1,https://aviation-safety.net/database/record.php?id=20120922-1
20,28-SEP-2012,Dornier 228-202,9N-AHA,Sita Air,19,near Kathmandu-Tr...,,,A1,https://aviation-safety.net/database/record.php?id=20120928-0
21,29-SEP-2012,Antonov An-2R,RA-33601,Plant ELKAP,0,"near Ivdel, Sverd...",,,A2,https://aviation-safety.net/database/record.php?id=20120929-0
22,??-SEP-2012,Antonov An-2R,RA-40220,SHP Dmitrievsky,0,Dmitrievskay...,,,A1,https://aviation-safety.net/database/record.php?id=20120999-0
